STD_DT2,KOSPI2,VKOSPI,USDKRW,USDKRW_V,CRUDE_F,SPX,VSPX,ROKCDS,KOSPI2_RET,FX_RET,CRUDE_RET,SPX_RET,KOSPI2_RET_AVG,KOSPI2_RET_MIN,KOSPI2_RET_MAX,KOSPI2_RET_AMP,KOSPI2_RET_STD,KOSPI2_RET_SKEW,KOSPI2_RET_SUM,FX_RET_AVG,FX_RET_MIN,FX_RET_MAX,FX_RET_AMP,FX_RET_STD,FX_RET_SKEW,FX_RET_SUM,CRUDE_RET_AVG,CRUDE_RET_MIN,CRUDE_RET_MAX,CRUDE_RET_AMP,CRUDE_RET_STD,CRUDE_RET_SKEW,CRUDE_RET_SUM,SPX_RET_AVG,SPX_RET_MIN,SPX_RET_MAX,SPX_RET_AMP,SPX_RET_STD,SPX_RET_SKEW,SPX_RET_SUM,VSPREAD,VIX_SPREAD
2012-10-26,247.18,19,1096.98,5.875,86.05,1412.97,18.12,71.168,-1.82005425,-0.102046404,0.372569997,0.299108568,-0.260894481,-1.82005425,1.005113127,2.825167377,15.19060447,-0.342967291,-5.217889614,-0.108300973,-0.547628092,0.354078105,0.901706198,4.121161135,-0.147050402,-2.16601945,-0.299943372,-4.806594551,3.970496516,8.777091067,38.32493784,0.188855571,-5.998867435,-0.100263995,-1.671012717,1.0217529,2.692765617,14.13291853,-0.44826589,-2.005279906,-3.809395532,-3.987081467
2012-10-29,247.66,18.55,1095.9,5.7225,86.28,1412.626667,18.01666667,70.88853571,0.194002163,-0.09850061,0.266929886,-0.024301652,-0.274181157,-1.82005425,1.005113127,2.825167377,14.98952009,-0.334416337,-5.483623147,-0.092442457,-0.547628092,0.354078105,0.901706198,3.882557013,-0.234192355,-1.848849138,-0.209948009,-4.806594551,3.970496516,8.777091067,37.98230016,0.058320365,-4.198960189,-0.072712881,-1.671012717,1.0217529,2.692765617,13.97222698,-0.57345293,-1.454257613,-3.560479906,-4.044439685
2012-10-30,248.52,18.26,1091.55,5.765,85.54,1412.283333,17.91333333,70.60907143,0.346648741,-0.397723901,-0.861371872,-0.024307559,-0.273448304,-1.82005425,1.005113127,2.825167377,15.00103307,-0.334758706,-5.468966087,-0.090108887,-0.547628092,0.354078105,0.901706198,3.805639526,-0.175675221,-1.802177738,-0.355863544,-4.806594551,3.970496516,8.777091067,36.65935383,0.220147535,-7.117270886,-0.121941625,-1.671012717,1.0217529,2.692765617,13.18478138,-0.640345863,-2.438832508,-3.258966927,-4.728551957
2012-10-31,250.18,18.37,1090.7,5.55,85.68,1411.94,17.81,70.32960714,0.665733359,-0.077901253,0.163532334,-0.024313469,-0.239971149,-1.82005425,1.005113127,2.825167377,15.49672802,-0.352678808,-4.799422987,-0.099534451,-0.547628092,0.354078105,0.901706198,3.698332873,-0.094153473,-1.990689021,-0.381864894,-4.806594551,3.970496516,8.777091067,36.44277545,0.261254403,-7.637297878,-0.113958364,-1.671012717,1.0217529,2.692765617,13.18799227,-0.678222401,-2.279167284,-2.873271975,-4.622007729
2012-11-01,247.83,18.39,1092.35,5.455,86.24,1412.16,18.6,70.05014286,-0.943763154,0.151164684,0.651468102,0.015580185,-0.276480432,-1.82005425,1.005113127,2.825167377,15.78412149,-0.222512696,-5.529608638,-0.097096591,-0.547628092,0.354078105,0.901706198,3.754910058,-0.073376224,-1.94193182,-0.108961761,-2.34902477,3.970496516,6.319521286,30.7223987,1.098410887,-2.179235225,-0.135628175,-1.671012717,1.0217529,2.692765617,12.96060759,-0.641042055,-2.712563498,-2.60587851,-5.639392407
2012-11-02,251.04,17.46,1090.8,5.26,87.09,1427.59,16.69,69.77067857,1.286926174,-0.14199668,0.980795954,1.086726075,-0.214996773,-1.82005425,1.286926174,3.106980424,17.10267798,-0.095755968,-4.299935466,-0.093770486,-0.547628092,0.354078105,0.901706198,3.727644154,-0.121649272,-1.875409717,-0.258446789,-2.34902477,3.368136997,5.717161767,25.26643998,0.669466151,-5.168935787,-0.117035863,-1.671012717,1.086726075,2.757738792,13.51487119,-0.452910755,-2.340717253,-0.357322023,-3.175128813
2012-11-05,249.5,17.82,1091.18,5.2375,84.86,1414.2,17.59,69.49121429,-0.615337379,0.03483075,-2.593922693,-0.942370766,-0.208228516,-1.82005425,1.286926174,3.106980424,17.0308504,-0.114887018,-4.164570328,-0.09481732,-0.547628092,0.354078105,0.901706198,3.712551821,-0.114881113,-1.896346399,-0.287363038,-2.593922693,3.368136997,5.96205969,26.14460781,0.507808036,-5.747260754,-0.162546095,-1.671012717,1.086726075,2.757738792,13.95719831,-0.28767913,-3.250921904,-0.7891496,-3.632801688
2012-11-06,252.3,17.51,1090.75,5.0425,85.65,1417.26,18.42,69.21175,1.115994046,-0.039414647,0.9266385,0.216142993,-0.143771136,-1.82005425,1.286926174,3.106980424,17.94761392,-0.163462681,-2.875422729,-0.090984691,-0.547628092,0.354078105,0.901706198,3.718560008,-0.178546066,-1.819693823,-0.210340765,-2.593922693,3.368136997,5.96205969,26.59937033,0.337126263,-4.206815294,-0.134425493,-1.671012717,1.086726075,2.757738792,14.02162696,-0.402564587,-2.688509868,0.437613923,-4.398373044
2012-11-07,253.7,17.36,1085.43,5.0875,88.71,1428.39,17.58,68.93228571,0.553361096,-0.488931118,3.510339776,0.782250576,-0.028495705,-1.82005425,1.286926174,3.106980424,16.63286677,-0.250694873,-0.56991409,-0.133135152,-0.547628092,0.151164684,0.698792776,3.518812778,-0.848811093,-2.662703045,-0.203230626,-2.593922693,3.510339776,6.104262469,26.97122259,0.424702108,-4.064612515,-0.045612138,-1.671012717,1.086726075,2.757738792,13.98296665,-0.602859206,-0.912242769,-0.727133232,-3.597033349
2012-11-08,250.13,17.64,1089.45,5.265,84.44,1394.53,19.08,68.65282143,-1.41716839,0.369675989,-4.933139955,-2.399049493,-0.053880474,-1.82005425,1.286926174,3.106980424,17.27833298,-0.287702078,-1.07760949,-0.112856858,-0.547628092,0.369675989,0.917304082,4.110860289,-0.106665019,-2.257137166,-0.387808847,-4.933139955,3.510339776,8.443479731,33.51751507,-0.56052484,-7.756176948,-0.134528063,-2.399049493,1.086726075,3.485775568,17.10357802,-1.044108745,-2.690561261,-0.361667022,-1.976421983
2012-11-09,248.69,17.19,1087.82,5.375,85.09,1377.51,18.49,68.37335714,-0.57736418,-0.149728817,0.766829688,-1.227991939,-0.074832279,-1.82005425,1.286926174,3.106980424,17.41915375,-0.215148348,-1.49664558,-0.107448878,-0.547628092,0.369675989,0.917304082,4.063246966,-0.176997717,-2.148977558,-0.394198187,-4.933139955,3.510339776,8.443479731,33.42791501,-0.559091938,-7.883963744,-0.196904836,-2.399049493,1.086726075,3.485775568,17.70736487,-0.812508877,-3.938096719,0.229153746,-0.782635127
2012-11-12,248.18,17.3,1088.63,5.3825,86.07,1379.85,18.61,68.09389286,-0.205285157,0.07443314,1.14513988,0.169727606,-0.065250516,-1.82005425,1.286926174,3.106980424,17.37025192,-0.249673713,-1.305010314,-0.099226568,-0.547628092,0.369675989,0.917304082,4.136866618,-0.259727221,-1.984531361,-0.325523801,-4.933139955,3.510339776,8.443479731,34.0676623,-0.619050681,-6.510476024,-0.173565731,-2.399049493,1.086726075,3.485775568,17.76882303,-0.884117425,-3.471314625,0.07025192,-0.841176975
2012-11-13,246.9,17.22,1089.88,5.39,85.57,1380.03,16.68,67.81442857,-0.5170893,0.114757347,-0.582616423,0.013044045,-0.141360637,-1.82005425,1.286926174,3.106980424,16.77536648,-0.101393848,-2.827212741,-0.078517415,-0.547628092,0.369675989,0.917304082,4.130202205,-0.478173127,-1.57034829,-0.354110286,-4.933139955,3.510339776,8.443479731,34.0537754,-0.566841641,-7.082205723,-0.213140746,-2.399049493,1.086726075,3.485775568,17.24585756,-0.894655087,-4.262814923,-0.444633521,0.565857558
2012-11-14,247.8,16.78,1085.07,5.39,85.38,1374.53,16.65,67.53496429,0.363857284,-0.44230974,-0.22228731,-0.399338356,-0.163949114,-1.82005425,1.286926174,3.106980424,16.38678719,-0.090245776,-3.278982282,-0.09358269,-0.547628092,0.369675989,0.917304082,4.408942475,-0.403089682,-1.871653804,-0.378272392,-4.933139955,3.510339776,8.443479731,33.94851546,-0.529203835,-7.56544784,-0.284195309,-2.399049493,1.086726075,3.485775568,16.33555972,-0.951807778,-5.683906179,-0.393212807,-0.314440284
2012-11-15,244.64,17.24,1086.75,5.2925,86.32,1355.49,17.92,67.2555,-1.283422701,0.154708985,1.094943962,-1.394884193,-0.251691874,-1.82005425,1.286926174,3.106980424,16.78953236,0.107083329,-5.03383749,-0.080462503,-0.547628092,0.369675989,0.917304082,4.533554376,-0.488251594,-1.609250064,-0.32515377,-4.933139955,3.510339776,8.443479731,34.4944764,-0.571488921,-6.5030754,-0.374482583,-2.399049493,1.086726075,3.485775568,16.67742512,-0.698385656,-7.489651665,-0.450467638,-1.242574879
2012-11-16,243.45,17.07,1091.85,5.6675,85.45,1353.33,17.99,66.97603571,-0.487615955,0.468191436,-1.012991139,-0.159479069,-0.227640469,-1.82005425,1.286926174,3.106980424,16.51849874,0.051846237,-4.552809383,-0.052976586,-0.547628092,0.468191436,1.015819529,5.103489634,-0.179831661,-1.059531715,-0.374717668,-4.933139955,3.510339776,8.443479731,34.58677659,-0.479124687,-7.49435337,-0.370223172,-2.399049493,1.086726075,3.485775568,16.69412585,-0.711860927,-7.404463431,-0.551501259,-1.295874154
2012-11-19,245.82,16.44,1086.98,5.63,86.67,1359.88,16.41,66.69657143,0.968797816,-0.447029654,1.417639358,0.482823867,-0.168002365,-1.82005425,1.286926174,3.106980424,17.29142001,-0.039688608,-3.360047308,-0.078815814,-0.547628092,0.468191436,1.015819529,5.336916935,-0.017105242,-1.576316279,-0.191286342,-4.933139955,3.510339776,8.443479731,34.31331706,-0.707561727,-3.825726848,-0.262531342,-2.399049493,1.086726075,3.485775568,15.9909975,-0.959912266,-5.250626847,0.85142001,-0.419002502
2012-11-20,247.72,15.83,1082.23,5.68,89.28,1386.89,15.24,66.41710714,0.769951528,-0.437948156,2.966969549,1.966736977,-0.082871508,-1.82005425,1.286926174,3.106980424,17.37460074,-0.253192168,-1.657430151,-0.095276715,-0.547628092,0.468191436,1.015819529,5.553294782,0.063566662,-1.905534301,0.030897239,-4.933139955,3.510339776,8.443479731,36.308573,-0.702294608,0.617944779,-0.166391905,-2.399049493,1.966736977,4.36578647,18.59639026,-0.240025276,-3.327838096,1.544600741,3.35639026
2012-11-21,247.02,15.83,1083.38,5.615,86.75,1387.81,15.08,66.13764286,-0.282977106,0.106205652,-2.874707981,0.066313478,-0.055956463,-1.82005425,1.286926174,3.106980424,17.084883,-0.334381711,-1.119129268,-0.094859554,-0.547628092,0.468191436,1.015819529,5.558980575,0.060906396,-1.897191088,0.004613078,-4.933139955,3.510339776,8.443479731,37.03273868,-0.70542443,0.092261568,-0.090329921,-2.399049493,1.966736977,4.36578647,17.68467021,-0.394977774,-1.806598411,1.254883004,2.604670207
2012-11-22,249.51,15.37,1085.82,5.73,87.065,1389.42,15.195,65.85817857,1.002968954,0.224967825,0.36245473,0.115942877,-0.044091821,-1.82005425,1.286926174,3.106980424,17.33238888,-0.314301658,-0.881836411,-0.056229759,-0.488931118,0.468191436,0.957122554,5.325017685,-0.056777109,-1.12459517,0.077260717,-4.933139955,3.510339776,8.443479731,36.72624862,-0.838078299,1.545214344,-0.069081962,-2.399049493,1.966736977,4.36578647,17.676899,-0.470641433,-1.38163925,1.962388885,2.481898996
2012-11-23,251.44,15.37,1086.18,5.6225,87.38,1391.03,15.31,65.57871429,0.770539794,0.033149172,0.361145739,0.115808605,0.085437882,-1.41716839,1.286926174,2.704094564,15.68831424,-0.30554101,1.708757633,-0.04946998,-0.488931118,0.468191436,0.957122554,5.333985003,-0.135036766,-0.989399595,0.076689504,-4.933139955,3.510339776,8.443479731,36.72451632,-0.837230041,1.533790087,-0.078246961,-2.399049493,1.966736977,4.36578647,17.62080949,-0.445275054,-1.564939213,0.318314237,2.310809495
2012-11-26,250.73,15.78,1085.48,5.3975,88.28,1409.15,15.14,65.29925,-0.282772955,-0.064466816,1.024715787,1.29422058,0.061599126,-1.41716839,1.286926174,2.704094564,15.75699816,-0.210525374,1.231982516,-0.04776829,-0.488931118,0.468191436,0.957122554,5.329955143,-0.155367281,-0.955365801,0.114578799,-4.933139955,3.510339776,8.443479731,36.94196537,-0.881021325,2.291575987,-0.012320849,-2.399049493,1.966736977,4.36578647,18.57292073,-0.442116108,-0.24641698,-0.023001839,3.432920726
2012-11-27,253.41,15.51,1084.1,5.27,87.74,1406.29,15.5,65.01978571,1.063206746,-0.127213579,-0.613568565,-0.203165472,0.097427026,-1.41716839,1.286926174,2.704094564,16.29420841,-0.237960281,1.948540521,-0.034242774,-0.488931118,0.468191436,0.957122554,5.109470637,-0.215598998,-0.684855479,0.126968965,-4.933139955,3.510339776,8.443479731,36.83120389,-0.905981156,2.539379294,-0.021263745,-2.399049493,1.966736977,4.36578647,18.59084657,-0.410644536,-0.425274893,0.784208411,3.09084657
2012-11-28,251.72,15.43,1086.43,5.25,87.18,1398.94,15.92,64.74032143,-0.669137175,0.214694189,-0.640294893,-0.524022402,0.030683499,-1.41716839,1.286926174,2.704094564,16.39736943,-0.032373985,0.613669987,-0.019613002,-0.488931118,0.468191436,0.957122554,5.213282067,-0.337226549,-0.392260037,0.086777603,-4.933139955,3.510339776,8.443479731,36.97567286,-0.829815099,1.735552067,-0.046249191,-2.399049493,1.966736977,4.36578647,18.71457503,-0.32541838,-0.924983826,0.967369434,2.794575028
2012-11-29,254.73,15.07,1084.15,5.2975,86.49,1409.93,15.51,64.46085714,1.188680202,-0.210082175,-0.794614649,0.782525078,0.137305667,-1.41716839,1.286926174,2.704094564,16.49318352,-0.220462433,2.746113344,-0.037675345,-0.488931118,0.468191436,0.957122554,5.214366285,-0.150282679,-0.753506896,0.014473466,-4.933139955,3.510339776,8.443479731,37.06736775,-0.706314354,0.289469316,-0.007901947,-2.399049493,1.966736977,4.36578647,19.04709862,-0.403369521,-0.158038933,1.423183521,3.537098618
2012-11-30,254.25,14.87,1082.85,4.94,88.07,1415.95,15.06,64.18139286,-0.188612575,-0.119981556,1.81031525,0.426062615,0.06352873,-1.41716839,1.188680202,2.605848592,15.70303374,-0.119057991,1.270574594,-0.036574589,-0.488931118,0.468191436,0.957122554,5.206747671,-0.162737539,-0.731491772,0.055949431,-4.933139955,3.510339776,8.443479731,37.64764649,-0.706958691,1.118988611,-0.04093512,-2.399049493,1.966736977,4.36578647,18.5195111,-0.404158052,-0.818702393,0.833033735,3.459511101
2012-12-03,255.57,15.36,1083.02,4.8925,88.91,1416.18,15.87,63.90192857,0.517830979,0.01569808,0.949266932,0.016242192,0.120187148,-1.41716839,1.188680202,2.605848592,15.5068826,-0.312244761,2.403742953,-0.037531222,-0.488931118,0.468191436,0.957122554,5.202346779,-0.152081238,-0.750624442,0.233108912,-4.933139955,3.510339776,8.443479731,35.85699461,-0.962981605,4.662178236,0.006995528,-2.399049493,1.966736977,4.36578647,18.07047928,-0.553474204,0.139910565,0.146882603,2.20047928
2012-12-04,254.83,15.25,1083.47,4.785,89.09,1409.46,16.64,63.62246429,-0.289968855,0.041541849,0.20224726,-0.475645353,0.049889003,-1.41716839,1.188680202,2.605848592,14.92470073,-0.179010336,0.997780052,-0.033483397,-0.488931118,0.468191436,0.957122554,5.213268016,-0.199154921,-0.669667946,0.19688935,-4.933139955,3.510339776,8.443479731,35.72111964,-0.912416683,3.937786996,-0.027593889,-2.399049493,1.966736977,4.36578647,18.15811566,-0.432413395,-0.55187778,-0.325299266,1.51811566
2012-12-05,256.63,15.24,1081.55,4.665,88.5,1407.05,17.12,63.343,0.703870266,-0.177365614,-0.664454272,-0.171133821,0.057414461,-1.41716839,1.188680202,2.605848592,15.03567584,-0.188705619,1.148289223,-0.017905122,-0.447029654,0.468191436,0.915221091,4.847445754,-0.12509025,-0.358102442,-0.011850353,-4.933139955,2.966969549,7.900109504,32.59752326,-1.226511299,-0.237007052,-0.075263109,-2.399049493,1.966736977,4.36578647,17.79440147,-0.327372617,-1.505262177,-0.20432416,0.674401468
2012-12-06,257.27,15.3,1083.1,4.7025,87.88,1409.28,16.46,64.784,0.249075824,0.143210243,-0.70303045,0.158362157,0.140726672,-1.283422701,1.188680202,2.472102903,13.50330287,-0.123131412,2.814533437,-0.029228409,-0.447029654,0.468191436,0.915221091,4.589264614,-0.21815754,-0.584568188,0.199655123,-2.874707981,2.966969549,5.841677529,24.27605781,-0.141808145,3.993102454,0.052607474,-1.394884193,1.966736977,3.361621169,14.41077887,0.524502669,1.052149473,-1.796697133,-2.049221126
2012-12-07,258.78,15.11,1081.65,4.6675,86.26,1413.94,16.58,62.969,0.585216281,-0.133964681,-1.86062563,0.330119809,0.198855695,-1.283422701,1.188680202,2.472102903,13.22612554,-0.330873313,3.977113897,-0.028440203,-0.447029654,0.468191436,0.915221091,4.581801057,-0.22763371,-0.568804052,0.068282357,-2.874707981,2.966969549,5.841677529,25.65268416,-0.008621499,1.365647136,0.130513061,-1.394884193,1.966736977,3.361621169,13.24062373,0.672548467,2.610261221,-1.883874463,-3.339376274
2012-12-10,259.03,15.45,1079.13,4.725,85.93,1418.07,15.9,63.469,0.096560522,-0.23324921,-0.383297989,0.291665844,0.213947979,-1.283422701,1.188680202,2.472102903,13.11130257,-0.401211083,4.278959576,-0.04382432,-0.447029654,0.468191436,0.915221091,4.63729281,-0.04757722,-0.876486402,-0.008139537,-2.874707981,2.966969549,5.841677529,25.24790782,0.149969934,-0.162790734,0.136609973,-1.394884193,1.966736977,3.361621169,13.2577975,0.641373048,2.732199459,-2.338697426,-2.642202496
2012-12-11,260.12,15.29,1076.7,4.8025,85.56,1418.55,16.05,63.503,0.419917789,-0.225435311,-0.431512711,0.033843095,0.260798333,-1.283422701,1.188680202,2.472102903,12.71265141,-0.595974226,5.215966665,-0.060833953,-0.447029654,0.468191436,0.915221091,4.64153261,0.145640288,-1.21667906,-0.000584351,-2.874707981,2.966969549,5.841677529,25.1900452,0.134806084,-0.011687022,0.137649925,-1.394884193,1.966736977,3.361621169,13.25437081,0.637014306,2.752998508,-2.577348585,-2.795629195
2012-12-12,261.67,15.2,1074.95,4.795,85.79,1427.84,15.57,63.55861111,0.594110489,-0.162665897,0.268456537,0.652758967,0.272310993,-1.283422701,1.188680202,2.472102903,12.78635116,-0.636063412,5.446219869,-0.046851761,-0.447029654,0.468191436,0.915221091,4.344229632,0.243266508,-0.937035217,0.023952841,-2.874707981,2.966969549,5.841677529,25.19431146,0.073482281,0.479056826,0.190254792,-1.394884193,1.966736977,3.361621169,13.19745891,0.442652187,3.805095832,-2.413648836,-2.372541093
2012-12-13,265.79,14.61,1073.05,4.7075,86.77,1428.48,15.95,63.61422222,1.562235541,-0.176908798,1.135849022,0.044812907,0.414593906,-0.669137175,1.562235541,2.231372716,11.88199368,-0.132129506,8.291878112,-0.06343265,-0.447029654,0.468191436,0.915221091,4.279156876,0.447702207,-1.268653,0.025998094,-2.874707981,2.966969549,5.841677529,25.22829864,0.071735959,0.519961886,0.262239647,-0.524022402,1.966736977,2.490759379,11.14983185,1.491571628,5.244792931,-2.728006322,-4.80016815
2012-12-14,264.56,14.08,1074.68,4.755,85.89,1419.45,16.56,63.66983333,-0.463845463,0.151788196,-1.019353203,-0.634146925,0.41578243,-0.669137175,1.562235541,2.231372716,11.84770479,-0.125806652,8.315648604,-0.079252812,-0.447029654,0.224967825,0.671997479,3.698039629,-0.164428286,-1.58505624,0.025679991,-2.874707981,2.966969549,5.841677529,25.23334616,0.07196958,0.513599822,0.238506254,-0.634146925,1.966736977,2.600883902,11.66711768,1.265771238,4.770125075,-2.232295209,-4.892882323
2012-12-17,262.76,14.86,1072.43,4.7425,86.73,1413.58,17,63.72544444,-0.682700065,-0.209584122,0.973243692,-0.414397899,0.333207536,-0.682700065,1.562235541,2.244935606,12.45206383,0.000642347,6.664150724,-0.067380535,-0.437948156,0.224967825,0.66291598,3.368864053,0.06468654,-1.347610708,0.003460208,-2.874707981,2.966969549,5.841677529,24.83061384,0.083344995,0.069204155,0.193645165,-0.634146925,1.966736977,2.600883902,11.93276347,1.352654745,3.872903309,-2.407936168,-5.067236532
2012-12-18,264.23,14.59,1075.13,4.675,87.2,1430.36,16.34,63.78105556,0.557886796,0.251448288,0.540448622,1.180066719,0.3226043,-0.682700065,1.562235541,2.244935606,12.34164258,0.039766421,6.452085991,-0.032910713,-0.23324921,0.251448288,0.484697498,3.194922007,0.420085667,-0.658214265,-0.117865839,-2.874707981,1.81031525,4.68502323,21.1596076,-0.612274771,-2.357316772,0.154311653,-0.634146925,1.29422058,1.928367506,10.00468347,0.666813072,3.086233051,-2.248357415,-6.335316535
2012-12-20,264.78,14.66,1074.8,4.7225,89.51,1435.81,17.36,63.83666667,0.207935653,-0.030698674,2.614601997,0.380298905,0.347149937,-0.682700065,1.562235541,2.244935606,12.05372152,-0.035704169,6.94299875,-0.03975593,-0.23324921,0.251448288,0.484697498,3.13334157,0.548863151,-0.795118591,0.15659966,-1.86062563,2.614601997,4.475227626,20.40136219,0.426304674,3.131993206,0.170010924,-0.634146925,1.29422058,1.928367506,10.04148007,0.564835984,3.400218479,-2.606278476,-7.31851993
2012-12-21,261.89,16.03,1074.35,4.71,90.13,1443.69,17.67,63.89227778,-1.097472424,-0.041877022,0.690272169,0.547318609,0.242127869,-1.097472424,1.562235541,2.659707965,13.14850473,-0.106141567,4.842557372,-0.053098172,-0.23324921,0.251448288,0.484697498,2.89883983,0.676471707,-1.061963438,0.172990532,-1.86062563,2.614601997,4.475227626,20.51266841,0.375280755,3.459810644,0.191579711,-0.634146925,1.29422058,1.928367506,10.16519821,0.430174861,3.831594211,-2.88149527,-7.504801787
2012-12-24,262.11,15.8,1074.28,4.835,88.66,1430.15,17.84,63.94788889,0.083969471,-0.00651578,-1.644424325,-0.942300211,0.207799352,-1.097472424,1.562235541,2.659707965,12.94399442,0.029305695,4.155987049,-0.055081419,-0.23324921,0.251448288,0.484697498,2.88106698,0.723692271,-1.101628389,0.072712029,-1.86062563,2.614601997,4.475227626,21.90155788,0.367408535,1.454240579,0.13867427,-0.942300211,1.29422058,2.236520791,11.26251404,0.200272252,2.773485395,-2.856005585,-6.577485964
2012-12-26,261.97,16.03,1073.3,4.86,88.61,1426.66,17.84,64.0035,-0.053426959,-0.091265524,-0.056411126,-0.244328586,0.219266652,-1.097472424,1.562235541,2.659707965,12.81343634,-0.007358241,4.385333045,-0.056421355,-0.23324921,0.251448288,0.484697498,2.88501596,0.749512355,-1.128427097,0.018655683,-1.86062563,2.614601997,4.475227626,21.4817392,0.514172448,0.373113667,0.061746811,-0.942300211,1.180066719,2.12236693,10.0864747,0.132621657,1.234936229,-3.216563665,-7.753525298
2012-12-27,262.68,15.77,1072.18,4.7825,90.98,1419.83,19.48,64.05911111,0.270656793,-0.10440555,2.639498408,-0.479890188,0.179639155,-1.097472424,1.562235541,2.659707965,12.24537207,0.064468553,3.592783092,-0.055280953,-0.23324921,0.251448288,0.484697498,2.875895517,0.735600853,-1.105619068,0.181309032,-1.86062563,2.639498408,4.500124038,23.99115239,0.473917285,3.62618064,0.047910576,-0.942300211,1.180066719,2.12236693,10.29325295,0.157946428,0.958211513,-3.52462793,-9.186747053
2012-12-28,263.92,15.89,1070.55,4.905,90.87,1418.1,19.47,64.11472222,0.47094656,-0.15214239,-0.120978843,-0.121919865,0.236643341,-1.097472424,1.562235541,2.659707965,11.6829443,-0.074743818,4.732866826,-0.073622782,-0.23324921,0.251448288,0.484697498,2.630886575,0.946579338,-1.472455648,0.207274834,-1.86062563,2.639498408,4.500124038,23.75087427,0.434853798,4.14549669,0.068015702,-0.942300211,1.180066719,2.12236693,10.00329573,0.118244185,1.36031405,-4.207055698,-9.466704272
2013-01-02,269.16,15.5,1063.5,4.66,91.82,1426.19,18.02,64.17033333,1.96599714,-0.660717944,1.040022511,0.568860546,0.275509188,-1.097472424,1.96599714,3.063469564,13.26465725,0.515026369,5.510183764,-0.096154571,-0.660717944,0.251448288,0.912166232,3.604203577,-0.972145508,-1.923091417,0.299006693,-1.86062563,2.639498408,4.500124038,23.55652154,0.246624071,5.98013385,0.057332476,-0.942300211,1.180066719,2.12236693,9.748513844,0.092296056,1.146649518,-2.235342751,-8.271486156
2013-01-03,267.52,14.78,1061.68,4.645,93.12,1462.42,14.68,64.22594444,-0.611166842,-0.171279651,1.405884516,2.508604482,0.254381475,-1.097472424,1.96599714,3.063469564,13.66545701,0.474095893,5.087629497,-0.098719476,-0.660717944,0.251448288,0.912166232,3.617356693,-0.919957945,-1.974389512,0.278785156,-1.86062563,2.639498408,4.500124038,23.1173323,0.247481056,5.575703117,0.161459569,-0.942300211,2.508604482,3.450904693,14.27188808,1.620788473,3.229191386,-1.114542988,-0.408111916
2013-01-04,266.14,14.4,1063.73,4.74,92.92,1459.37,14.56,64.28155556,-0.517184378,0.192904017,-0.215007608,-0.208776203,0.202630707,-1.097472424,1.96599714,3.063469564,13.99352417,0.606374787,4.052614139,-0.089859179,-0.660717944,0.251448288,0.912166232,3.799652594,-0.769172784,-1.797183575,0.220571429,-1.86062563,2.639498408,4.500124038,23.00341586,0.398337058,4.411428577,0.15020865,-0.942300211,2.508604482,3.450904693,14.34804222,1.638474574,3.004172991,-0.406475827,-0.211957784
2013-01-07,265.97,14.32,1063.65,4.545,93.09,1466.47,13.83,64.33716667,-0.063896565,-0.007520988,0.182785923,0.485331661,0.213934321,-1.097472424,1.96599714,3.063469564,13.87345538,0.585726963,4.27868643,-0.092312321,-0.660717944,0.251448288,0.912166232,3.772743508,-0.757328163,-1.846246413,0.219598362,-1.86062563,2.639498408,4.500124038,23.00386391,0.401005993,4.39196724,0.1982575,-0.942300211,2.508604482,3.450904693,14.12841617,1.540069142,3.965150004,-0.446544618,0.298416168
2013-01-08,263.95,13.98,1062.95,4.28,93.19,1461.89,13.79,64.39277778,-0.76238292,-0.065832787,0.107365267,-0.312803326,0.140621662,-1.097472424,1.96599714,3.063469564,14.28663267,0.717669,2.812433244,-0.086735679,-0.660717944,0.251448288,0.912166232,3.754483273,-0.858165223,-1.734713586,0.258189339,-1.86062563,2.639498408,4.500124038,22.66789748,0.334784911,5.163786778,0.191174025,-0.942300211,2.508604482,3.450904693,14.2122854,1.532904741,3.8234805,0.306632675,0.422285397
2013-01-09,262.9,13.75,1061.6,4.445,93.15,1457.15,13.62,64.44838889,-0.398595953,-0.127085753,-0.042932275,-0.324764592,0.108238073,-1.097472424,1.96599714,3.063469564,14.45906503,0.813697194,2.164761466,-0.100250479,-0.660717944,0.251448288,0.912166232,3.611299884,-0.831432838,-2.005009582,0.291194248,-1.86062563,2.639498408,4.500124038,22.30263449,0.288878842,5.823884953,0.167017688,-0.942300211,2.508604482,3.450904693,14.38255461,1.567282861,3.340353751,0.709065031,0.762554605
2013-01-10,264.95,13.53,1060.32,4.81,93.1,1461.02,13.81,64.504,0.77673972,-0.120645468,-0.053691276,0.265234875,0.117814245,-1.097472424,1.96599714,3.063469564,14.60287141,0.773042022,2.356284905,-0.099584518,-0.660717944,0.251448288,0.912166232,3.609358888,-0.844266348,-1.991690369,0.381540965,-1.644424325,2.639498408,4.283922733,20.18923818,0.595422879,7.630819306,0.163773441,-0.942300211,2.508604482,3.450904693,14.37108574,1.584948674,3.275468817,1.072871411,0.561085744
